data_timestep,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,vehicle_angle,vehicle_eclass,vehicle_electricity,vehicle_fuel,vehicle_id,vehicle_lane,vehicle_noise,vehicle_pos,vehicle_route,vehicle_speed,vehicle_type,vehicle_waiting,vehicle_x,vehicle_y,edge_id,edge_traveltime,lane_CO,lane_CO2,lane_HC,lane_NOx,lane_PMx,lane_electricity,lane_fuel,lane_id,lane_maxspeed,lane_meanspeed,lane_noise,lane_occupancy,lane_vehicle_count
15.00,169.28,10109.98,1.02,4.43,0.22,90.00,HBEFA3/PC_G_EU4,0.00,4.35,4,e0_0,72.43,37.59,route01,11.70,Car,0.00,37.59,-1.60,,,,,,,,,,,,,,,
15.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
15.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
15.00,,,,,,,,,,,,,,,,,,,,e0,74.75,1299.11,78152.07,7.85,33.98,1.83,0.00,33.59,e0_0,33.53,21.53,83.32,0.02,5
15.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
15.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
16.00,264.68,15367.99,1.59,6.50,0.37,90.00,HBEFA3/PC_G_EU4,0.00,6.61,0,e0_0,76.32,257.01,route01,28.81,Car01,0.00,257.01,-1.60,,,,,,,,,,,,,,,
16.00,304.84,17726.41,1.83,7.65,0.43,90.00,HBEFA3/PC_G_EU4,0.00,7.62,1,e0_0,77.09,215.99,route01,27.36,Car,0.00,215.99,-1.60,,,,,,,,,,,,,,,
16.00,422.05,23434.22,2.51,10.34,0.58,90.00,HBEFA3/PC_G_EU4,0.00,10.07,2,e0_0,80.03,162.39,route01,27.30,Car,0.00,162.39,-1.60,,,,,,,,,,,,,,,
16.00,282.48,17419.00,1.72,7.65,0.41,90.00,HBEFA3/PC_G_EU4,0.00,7.49,3,e0_0,76.87,98.70,route01,20.80,Car,0.00,98.70,-1.60,,,,,,,,,,,,,,,
16.00,191.83,12065.36,1.17,5.28,0.27,90.00,HBEFA3/PC_G_EU4,0.00,5.19,4,e0_0,73.69,51.89,route01,14.30,Car,0.00,51.89,-1.60,,,,,,,,,,,,,,,
16.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
16.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
16.00,,,,,,,,,,,,,,,,,,,,e0,67.87,1465.88,86012.97,8.81,37.43,2.05,0.00,36.97,e0_0,33.53,23.71,84.26,0.02,5
16.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
16.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
17.00,399.23,21239.89,2.35,9.23,0.53,90.00,HBEFA3/PC_G_EU4,0.00,9.13,0,e0_0,79.07,287.72,route01,30.71,Car01,0.00,287.72,-1.60,,,,,,,,,,,,,,,
17.00,276.04,15932.81,1.66,6.77,0.39,90.00,HBEFA3/PC_G_EU4,0.00,6.85,1,e0_0,76.53,244.75,route01,28.76,Car,0.00,244.75,-1.60,,,,,,,,,,,,,,,
17.00,471.21,25074.42,2.77,11.06,0.63,90.00,HBEFA3/PC_G_EU4,0.00,10.78,2,e0_0,80.80,192.18,route01,29.79,Car,0.00,192.18,-1.60,,,,,,,,,,,,,,,
17.00,332.44,19745.88,2.00,8.69,0.47,90.00,HBEFA3/PC_G_EU4,0.00,8.49,3,e0_0,78.14,122.10,route01,23.40,Car,0.00,122.10,-1.60,,,,,,,,,,,,,,,
17.00,222.20,14126.87,1.36,6.19,0.32,90.00,HBEFA3/PC_G_EU4,0.00,6.07,4,e0_0,74.96,68.79,route01,16.90,Car,0.00,68.79,-1.60,,,,,,,,,,,,,,,
17.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
17.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
17.00,,,,,,,,,,,,,,,,,,,,e0,62.11,1701.12,96119.87,10.14,41.95,2.34,0.00,41.32,e0_0,33.53,25.91,85.35,0.02,5
17.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
17.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
18.00,496.36,25040.37,2.89,10.98,0.64,90.00,HBEFA3/PC_G_EU4,0.00,10.76,0,e0_0,80.89,320.56,route01,32.83,Car01,0.00,320.56,-1.60,,,,,,,,,,,,,,,
18.00,383.53,20523.87,2.26,8.90,0.51,90.00,HBEFA3/PC_G_EU4,0.00,8.82,1,e0_0,78.75,275.34,route01,30.59,Car,0.00,275.34,-1.60,,,,,,,,,,,,,,,
18.00,346.36,18440.45,2.04,7.90,0.46,90.00,HBEFA3/PC_G_EU4,0.00,7.93,2,e0_0,78.01,223.47,route01,31.29,Car,0.00,223.47,-1.60,,,,,,,,,,,,,,,
18.00,390.24,22178.89,2.33,9.78,0.54,90.00,HBEFA3/PC_G_EU4,0.00,9.53,3,e0_0,79.40,148.10,route01,26.00,Car,0.00,148.10,-1.60,,,,,,,,,,,,,,,
18.00,260.41,16294.51,1.59,7.15,0.37,90.00,HBEFA3/PC_G_EU4,0.00,7.00,4,e0_0,76.23,88.29,route01,19.50,Car,0.00,88.29,-1.60,,,,,,,,,,,,,,,
18.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
18.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
18.00,,,,,,,,,,,,,,,,,,,,e0,57.39,1876.90,102478.08,11.11,44.71,2.53,0.00,44.05,e0_0,33.53,28.04,85.91,0.02,5
18.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
18.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
19.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e0_0,74.78,353.17,route01,32.61,Car01,0.00,353.17,-1.60,,,,,,,,,,,,,,,
19.00,245.98,13492.05,1.46,5.56,0.33,90.00,HBEFA3/PC_G_EU4,0.00,5.80,1,e0_0,76.34,306.80,route01,31.46,Car,0.00,306.80,-1.60,,,,,,,,,,,,,,,
19.00,112.45,7040.80,0.69,2.52,0.16,90.00,HBEFA3/PC_G_EU4,0.00,3.03,2,e0_0,74.68,254.84,route01,31.38,Car,0.00,254.84,-1.60,,,,,,,,,,,,,,,
19.00,455.87,24718.03,2.69,10.92,0.61,90.00,HBEFA3/PC_G_EU4,0.00,10.63,3,e0_0,80.65,176.70,route01,28.60,Car,0.00,176.70,-1.60,,,,,,,,,,,,,,,
19.00,306.46,18568.28,1.85,8.16,0.44,90.00,HBEFA3/PC_G_EU4,0.00,7.98,4,e0_0,77.50,110.39,route01,22.10,Car,0.00,110.39,-1.60,,,,,,,,,,,,,,,
19.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
19.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
19.00,,,,,,,,,,,,,,,,,,,,e0,55.06,1120.77,63819.17,6.71,27.17,1.55,0.00,27.43,e0_0,33.53,29.23,84.39,0.02,5
19.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
19.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
20.00,274.61,13991.08,1.61,5.76,0.36,90.00,HBEFA3/PC_G_EU4,0.00,6.01,0,e0_0,77.05,386.57,route01,33.41,Car01,0.00,386.57,-1.60,,,,,,,,,,,,,,,
20.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e0_0,74.57,338.26,route01,31.46,Car,0.00,338.26,-1.60,,,,,,,,,,,,,,,
20.00,108.23,6810.46,0.67,2.41,0.16,90.00,HBEFA3/PC_G_EU4,0.00,2.93,2,e0_0,74.66,286.28,route01,31.44,Car,0.00,286.28,-1.60,,,,,,,,,,,,,,,
20.00,407.69,21702.99,2.40,9.46,0.54,90.00,HBEFA3/PC_G_EU4,0.00,9.33,3,e0_0,79.26,207.27,route01,30.57,Car,0.00,207.27,-1.60,,,,,,,,,,,,,,,
20.00,360.34,20948.18,2.16,9.23,0.50,90.00,HBEFA3/PC_G_EU4,0.00,9.00,4,e0_0,78.77,135.09,route01,24.70,Car,0.00,135.09,-1.60,,,,,,,,,,,,,,,
20.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
20.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
20.00,,,,,,,,,,,,,,,,,,,,e0,53.09,1249.05,69765.39,7.45,29.02,1.71,0.00,29.99,e0_0,33.53,30.32,84.28,0.02,5
20.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
20.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
21.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e0_0,74.70,419.56,route01,32.99,Car01,0.00,419.56,-1.60,,,,,,,,,,,,,,,
21.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e0_0,74.57,369.72,route01,31.46,Car,0.00,369.72,-1.60,,,,,,,,,,,,,,,
21.00,108.35,6792.37,0.67,2.40,0.16,90.00,HBEFA3/PC_G_EU4,0.00,2.92,2,e0_0,74.68,317.78,route01,31.50,Car,0.00,317.78,-1.60,,,,,,,,,,,,,,,
21.00,304.48,16209.49,1.80,6.84,0.41,90.00,HBEFA3/PC_G_EU4,0.00,6.97,3,e0_0,77.30,239.03,route01,31.75,Car,0.00,239.03,-1.60,,,,,,,,,,,,,,,
21.00,422.05,23434.22,2.51,10.34,0.58,90.00,HBEFA3/PC_G_EU4,0.00,10.07,4,e0_0,80.03,162.39,route01,27.30,Car,0.00,162.39,-1.60,,,,,,,,,,,,,,,
21.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
21.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
21.00,,,,,,,,,,,,,,,,,,,,e0,51.92,933.06,52748.77,5.59,21.75,1.29,0.00,22.67,e0_0,33.53,31.00,83.83,0.02,5
21.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
21.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
22.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e0_0,74.72,452.25,route01,32.69,Car01,0.00,452.25,-1.60,,,,,,,,,,,,,,,
22.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e0_0,74.57,401.19,route01,31.46,Car,0.00,401.19,-1.60,,,,,,,,,,,,,,,
22.00,108.63,6783.46,0.67,2.39,0.16,90.00,HBEFA3/PC_G_EU4,0.00,2.92,2,e0_0,74.70,349.33,route01,31.55,Car,0.00,349.33,-1.60,,,,,,,,,,,,,,,
22.00,238.53,12690.58,1.41,5.16,0.32,90.00,HBEFA3/PC_G_EU4,0.00,5.46,3,e0_0,76.41,271.49,route01,32.46,Car,0.00,271.49,-1.60,,,,,,,,,,,,,,,
22.00,471.21,25074.42,2.77,11.06,0.63,90.00,HBEFA3/PC_G_EU4,0.00,10.78,4,e0_0,80.80,192.18,route01,29.79,Car,0.00,192.18,-1.60,,,,,,,,,,,,,,,
22.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
22.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
22.00,,,,,,,,,,,,,,,,,,,,e0,50.94,916.55,50861.15,5.47,20.79,1.25,0.00,21.86,e0_0,33.53,31.59,84.01,0.02,5
22.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
22.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
23.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e0_0,74.39,484.53,route01,32.28,Car01,0.00,484.53,-1.60,,,,,,,,,,,,,,,
23.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e0_0,74.57,432.65,route01,31.46,Car,0.00,432.65,-1.60,,,,,,,,,,,,,,,
23.00,108.85,6773.10,0.67,2.39,0.16,90.00,HBEFA3/PC_G_EU4,0.00,2.91,2,e0_0,74.72,380.93,route01,31.60,Car,0.00,380.93,-1.60,,,,,,,,,,,,,,,
23.00,197.51,10499.01,1.17,4.12,0.26,90.00,HBEFA3/PC_G_EU4,0.00,4.51,3,e0_0,75.99,304.38,route01,32.89,Car,0.00,304.38,-1.60,,,,,,,,,,,,,,,
23.00,346.36,18440.45,2.04,7.90,0.46,90.00,HBEFA3/PC_G_EU4,0.00,7.93,4,e0_0,78.01,223.47,route01,31.29,Car,0.00,223.47,-1.60,,,,,,,,,,,,,,,
23.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
23.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
23.00,,,,,,,,,,,,,,,,,,,,e0,50.44,750.89,42025.24,4.50,16.58,1.03,0.00,18.06,e0_0,33.53,31.90,82.76,0.02,5
23.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
23.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
24.00,342.41,17263.98,2.00,7.30,0.44,90.00,HBEFA3/PC_G_EU4,0.00,7.42,0,e0_0,78.05,517.98,route01,33.45,Car01,0.00,517.98,-1.60,,,,,,,,,,,,,,,
24.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e0_0,74.57,464.11,route01,31.46,Car,0.00,464.11,-1.60,,,,,,,,,,,,,,,
24.00,109.00,6760.87,0.67,2.38,0.16,90.00,HBEFA3/PC_G_EU4,0.00,2.91,2,e0_0,74.73,412.58,route01,31.65,Car,0.00,412.58,-1.60,,,,,,,,,,,,,,,
24.00,172.38,9155.19,1.02,3.48,0.23,90.00,HBEFA3/PC_G_EU4,0.00,3.94,3,e0_0,75.77,337.52,route01,33.14,Car,0.00,337.52,-1.60,,,,,,,,,,,,,,,
24.00,265.01,14104.06,1.57,5.84,0.35,90.00,HBEFA3/PC_G_EU4,0.00,6.06,4,e0_0,76.73,255.65,route01,32.18,Car,0.00,255.65,-1.60,,,,,,,,,,,,,,,
24.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
24.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
24.00,,,,,,,,,,,,,,,,,,,,e0,49.71,986.98,53596.79,5.87,21.17,1.33,0.00,23.04,e0_0,33.53,32.38,83.16,0.02,5
24.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
24.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
25.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e0_0,74.09,550.57,route01,32.59,Car01,0.00,550.57,-1.60,,,,,,,,,,,,,,,
25.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e0_0,74.57,495.57,route01,31.46,Car,0.00,495.57,-1.60,,,,,,,,,,,,,,,
25.00,109.09,6746.92,0.67,2.37,0.16,90.00,HBEFA3/PC_G_EU4,0.00,2.90,2,e0_0,74.75,444.26,route01,31.69,Car,0.00,444.26,-1.60,,,,,,,,,,,,,,,
25.00,157.11,8338.51,0.93,3.09,0.21,90.00,HBEFA3/PC_G_EU4,0.00,3.58,3,e0_0,75.66,370.82,route01,33.30,Car,0.00,370.82,-1.60,,,,,,,,,,,,,,,
25.00,213.89,11374.07,1.27,4.54,0.28,90.00,HBEFA3/PC_G_EU4,0.00,4.89,4,e0_0,76.14,288.37,route01,32.72,Car,0.00,288.37,-1.60,,,,,,,,,,,,,,,
25.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
25.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
25.00,,,,,,,,,,,,,,,,,,,,e0,49.75,578.26,32772.19,3.48,12.17,0.80,0.00,14.09,e0_0,33.53,32.35,82.10,0.02,5
25.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
25.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
26.00,302.15,15270.62,1.77,6.36,0.39,90.00,HBEFA3/PC_G_EU4,0.00,6.56,0,e0_0,77.45,584.09,route01,33.52,Car01,0.00,584.09,-1.60,,,,,,,,,,,,,,,
26.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e0_0,74.57,527.03,route01,31.46,Car,0.00,527.03,-1.60,,,,,,,,,,,,,,,
26.00,109.11,6731.42,0.67,2.37,0.16,90.00,HBEFA3/PC_G_EU4,0.00,2.89,2,e0_0,74.76,475.99,route01,31.73,Car,0.00,475.99,-1.60,,,,,,,,,,,,,,,
26.00,147.88,7844.75,0.88,2.86,0.20,90.00,HBEFA3/PC_G_EU4,0.00,3.37,3,e0_0,75.60,404.21,route01,33.39,Car,0.00,404.21,-1.60,,,,,,,,,,,,,,,
26.00,182.38,9689.94,1.08,3.73,0.24,90.00,HBEFA3/PC_G_EU4,0.00,4.17,4,e0_0,75.85,321.41,route01,33.04,Car,0.00,321.41,-1.60,,,,,,,,,,,,,,,
26.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
26.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
26.00,,,,,,,,,,,,,,,,,,,,e0,49.32,839.70,45849.42,5.01,17.49,1.13,0.00,19.71,e0_0,33.53,32.63,82.76,0.02,5
26.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
26.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
27.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e0_0,74.53,617.05,route01,32.96,Car01,0.00,617.05,-1.60,,,,,,,,,,,,,,,
27.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e0_0,74.57,558.49,route01,31.46,Car,0.00,558.49,-1.60,,,,,,,,,,,,,,,
27.00,109.08,6714.54,0.67,2.36,0.16,90.00,HBEFA3/PC_G_EU4,0.00,2.89,2,e0_0,74.77,507.75,route01,31.76,Car,0.00,507.75,-1.60,,,,,,,,,,,,,,,
27.00,142.32,7547.15,0.85,2.71,0.19,90.00,HBEFA3/PC_G_EU4,0.00,3.24,3,e0_0,75.56,437.66,route01,33.45,Car,0.00,437.66,-1.60,,,,,,,,,,,,,,,
27.00,163.17,8662.85,0.97,3.25,0.22,90.00,HBEFA3/PC_G_EU4,0.00,3.72,4,e0_0,75.70,354.65,route01,33.24,Car,0.00,354.65,-1.60,,,,,,,,,,,,,,,
27.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
27.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
27.00,,,,,,,,,,,,,,,,,,,,e0,49.41,512.74,29237.23,3.10,10.49,0.71,0.00,12.57,e0_0,33.53,32.57,82.05,0.02,5
27.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
27.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
28.00,223.10,11461.77,1.31,4.56,0.29,90.00,HBEFA3/PC_G_EU4,0.00,4.93,0,e0_0,76.41,650.51,route01,33.46,Car01,0.00,650.51,-1.60,,,,,,,,,,,,,,,
28.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e0_0,74.57,589.95,route01,31.46,Car,0.00,589.95,-1.60,,,,,,,,,,,,,,,
28.00,108.98,6696.44,0.67,2.35,0.16,90.00,HBEFA3/PC_G_EU4,0.00,2.88,2,e0_0,74.78,539.55,route01,31.79,Car,0.00,539.55,-1.60,,,,,,,,,,,,,,,
28.00,138.98,7368.11,0.83,2.63,0.18,90.00,HBEFA3/PC_G_EU4,0.00,3.17,3,e0_0,75.54,471.13,route01,33.48,Car,0.00,471.13,-1.60,,,,,,,,,,,,,,,
28.00,151.54,8040.62,0.90,2.95,0.20,90.00,HBEFA3/PC_G_EU4,0.00,3.46,4,e0_0,75.62,388.00,route01,33.35,Car,0.00,388.00,-1.60,,,,,,,,,,,,,,,
28.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
28.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
28.00,,,,,,,,,,,,,,,,,,,,e0,49.20,720.78,39879.63,4.32,14.66,0.98,0.00,17.14,e0_0,33.53,32.71,82.42,0.02,5
28.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
28.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
29.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e0_0,74.86,683.64,route01,33.13,Car01,0.00,683.64,-1.60,,,,,,,,,,,,,,,
29.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e0_0,74.57,621.42,route01,31.46,Car,0.00,621.42,-1.60,,,,,,,,,,,,,,,
29.00,108.84,6677.31,0.67,2.34,0.16,90.00,HBEFA3/PC_G_EU4,0.00,2.87,2,e0_0,74.78,571.37,route01,31.82,Car,0.00,571.37,-1.60,,,,,,,,,,,,,,,
29.00,136.97,7260.51,0.81,2.58,0.18,90.00,HBEFA3/PC_G_EU4,0.00,3.12,3,e0_0,75.53,504.63,route01,33.50,Car,0.00,504.63,-1.60,,,,,,,,,,,,,,,
29.00,144.53,7665.12,0.86,2.77,0.19,90.00,HBEFA3/PC_G_EU4,0.00,3.29,4,e0_0,75.58,421.43,route01,33.42,Car,0.00,421.43,-1.60,,,,,,,,,,,,,,,
29.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
