Vehicle 1 Gap Error,Vehicle 2 Gap Error,Vehicle 3 Gap Error,Vehicle 4 Gap Error
0.09240106282962768,0.08146731879598668,0.07549396002716735,0.08305265269587636
0.06729219105628315,0.09225138017680345,0.08124967138032169,0.07535074858314239
0.11057286760412954,0.0671665710573397,0.09206432557773114,0.08112608371390295
0.04381053494721687,0.11046150537852206,0.06700848710548435,0.09195817853013599
0.10240782674325555,0.043720403038945754,0.11032302808016992,0.06691864245909085
0.06342700370930388,0.10232549935942625,0.04360622349245413,0.11024453281588231
0.10004181389905509,0.0633589461648596,0.10222289672811158,0.0435412375152906
0.09318587410623813,0.09998140419973156,0.06327320582614582,0.10216470792949628
0.059451404549944575,0.0931350993085005,0.09990606758736931,0.06322446465269094
0.10915920878269803,0.059409012121921956,0.09307165866764033,0.09986333584964413
0.06199162453064222,0.10912123854890554,0.059355545044500246,0.09303565945924541
0.07805719990306392,0.061960575107551596,0.10907400360683162,0.05932514287903912
0.08036671354045866,0.07802988407974953,0.06192144206801542,0.10904722610253792
0.09554693071690612,0.08034317935565793,0.07799561080433604,0.06189919386467935
0.08918904536560324,0.09552657867290115,0.08031366981423038,0.07797614458516433
0.06674616887288365,0.08917187160836093,0.0955011660087739,0.08029691160227603
0.08979701438122945,0.06673170565005981,0.08915038989560498,0.09548674766218479
0.06356465040473225,0.08978430824738637,0.0667135011413762,0.08913819714272386
0.0997606059941405,0.06355396864640639,0.08976841748040854,0.06670315436007357
0.06035046981047398,0.09975113114314027,0.06354051176370046,0.0897593984053402
0.08931869959882999,0.060342622146070335,0.09973931396736169,0.06353286186940932
0.10827115216851113,0.08931173724609232,0.06033272671844725,0.09973261097228359
0.06061603624287826,0.10826516973233113,0.08930302869819906,0.060327100312575155
0.0768763650713633,0.06061114072242568,0.10825772569292313,0.08929808586582699
0.10462090976611527,0.07687205103864692,0.06060496822256489,0.10825350541789014
0.08784873174883834,0.10461714503746178,0.07686663637844093,0.06060145867833788
0.09872951802359009,0.07843511753543209,0.10461245584833301,0.07686356077781853
0.05906892167586664,0.1035215557746012,0.07232345617547753,0.10460979680318494
0.11589992949480754,0.056483022203866584,0.10285139398646903,0.07014592922484009
0.06848277748298415,0.11357484256811534,0.053551583845936834,0.10228217831948583
0.08028468144501999,0.06657197847095198,0.11097270730745001,0.05239887314611935
0.10506107235775941,0.07861112713659524,0.06441019580669805,0.10995113195766093
0.1020340373787687,0.10360535022574746,0.07672274718644023,0.06356031035567034
0.0629373212509925,0.10029199210799677,0.10197187990827761,0.07598058403843311
0.08645452283290433,0.06218567670391306,0.09857081256406763,0.10133034458053958
0.09213554686118886,0.08541911060832685,0.060989578587775206,0.09790742287398801
0.07779046391683608,0.09124821150212514,0.08423873429682915,0.06050288925293734
0.06926705450185922,0.07703981874373955,0.09023793545174952,0.08377488393155352
0.07386471627117275,0.0686222980115394,0.07618230550364968,0.08984098856250156
0.09890903118556182,0.07330358032586703,0.06788427058716828,0.07584523705875701
0.10178337762212508,0.09841914914872452,0.07266194450425845,0.0675940949963505
0.04798948870923403,0.10136909897473267,0.09786221293121056,0.07240969943805098
0.08422778354082561,0.04764721980842279,0.10089841746180372,0.09764342211365684
0.11718000993077937,0.083920563866144,0.04725345595496666,0.10071352554970936
0.060601692261038176,0.1169138369987408,0.08357009381728564,0.04709853720214707
0.10563099756465655,0.06038507038314678,0.11661247868968694,0.08343235214298783
0.06541944832316648,0.10543856406679053,0.060136586006412474,0.11649415056563006
0.09085089689619696,0.06526038606171336,0.10522011328839764,0.060038859228034314
0.0787425499723784,0.0907112570385693,0.06507813041704447,0.10513430974837923
0.08199659971907569,0.07862441006374299,0.09055219621719601,0.06500646044121594
0.08208881132905343,0.08189499132164224,0.07848946135397616,0.09048969312359101
0.08360819640640815,0.08200178569097538,0.081779013261011,0.07843641451917516
0.07265919335464766,0.08353363949241754,0.08190245450795985,0.0817334277871371
0.09061837410324913,0.07259569022200707,0.08344856981407389,0.08186341218302706
0.05812956165171079,0.09056316712211077,0.07252304850669433,0.08341513442937121
0.091635854232891,0.058083186672134524,0.09050027744676847,0.07249448869666875
0.06703226397959905,0.09159472833778803,0.058029957667408594,0.09047556453441996
0.0941712053639927,0.066997623180999,0.09154789014000686,0.05800902132491115
0.08237851765234527,0.09414079575423884,0.0669579451052309,0.09152948527698346
0.07965544563340021,0.08235284572253398,0.09410618245868174,0.06694234269716026
0.07854305037357157,0.07963347134683474,0.08232354530769892,0.0940925822961014
0.10420991592252449,0.0785241804766652,0.07960837535432264,0.08231202875068866
0.07231349288964117,0.10419354444267781,0.07850262431484678,0.07959851057135037
0.08191636761871068,0.06965990413483136,0.10417495272775357,0.07849415070100241
0.08917102243590613,0.08119070843464393,0.06889634250451482,0.104167649820335
0.0911413570352424,0.08772802612434472,0.08093973173335045,0.06869491755354407
0.051529218389501086,0.08991121226010335,0.08729869902245624,0.08086997937939544
0.09896494722971094,0.05048672325564807,0.08954521309932595,0.08718425658519924
0.07979236133860579,0.0980400184009047,0.0501764420555082,0.08944765154406564
0.10402633538285966,0.07725224410262443,0.09776483996427077,0.05009372390780409
0.060568554947801445,0.10427901386107807,0.07586537737063015,0.0976914887786462
0.0794840511183319,0.05953328400983038,0.10456253790795356,0.07510457646024249
0.08729673637472501,0.07857322258773825,0.05901553333617526,0.10475245086765805
0.11486466452355404,0.08651110341368229,0.07811757672626185,0.05874268043975106
0.04197325091348825,0.11418957737721502,0.08611803182840805,0.07787742682669307
0.09592990185262429,0.041420063041774036,0.11385168320216565,0.08591085012809407
0.09236217774306521,0.0954310775363143,0.0411434324328126,0.1136735589879625
0.08667202599417578,0.0919398254154189,0.09518145298273883,0.04099764961561414
0.08762880572162857,0.08631370260754134,0.09172847400267115,0.09504986833811313
0.07931355008641638,0.08732294495963178,0.08613440173981424,0.0916170646540031
0.07123490192236015,0.07905331757959222,0.08716989135021724,0.08603988857154432
0.09859545061949793,0.07101175996849829,0.07892310857063589,0.08708921258223778
0.07079694396722824,0.09840117329030984,0.07090011981772859,0.07885447389346001
0.08951962681351677,0.07063401441039985,0.09830393921786662,0.07084127480623859
