timestep_time,vehicle_acceleration,vehicle_angle,vehicle_id,vehicle_lane,vehicle_pos,vehicle_slope,vehicle_speed,vehicle_type,vehicle_x,vehicle_y
784.00,0.56,90.00,3,gneE1_0,15637.63,0.00,30.97,Car01,23684.35,0.00
784.00,-0.59,90.00,4,gneE1_0,15599.15,0.00,30.41,Car01,23645.87,0.00
785.00,-0.49,90.00,0,gneE1_0,15784.03,0.00,30.48,Car01,23830.75,0.00
785.00,-0.33,90.00,1,gneE1_0,15745.70,0.00,30.96,Car01,23792.42,0.00
785.00,0.62,90.00,2,gneE1_0,15707.12,0.00,31.29,Car01,23753.84,0.00
785.00,-0.31,90.00,3,gneE1_0,15668.29,0.00,30.66,Car01,23715.01,0.00
785.00,0.56,90.00,4,gneE1_0,15630.13,0.00,30.97,Car01,23676.85,0.00
786.00,0.13,90.00,0,gneE1_0,15814.64,0.00,30.61,Car01,23861.36,0.00
786.00,-0.43,90.00,1,gneE1_0,15776.23,0.00,30.53,Car01,23822.95,0.00
786.00,-0.35,90.00,2,gneE1_0,15738.06,0.00,30.95,Car01,23784.78,0.00
786.00,0.63,90.00,3,gneE1_0,15699.58,0.00,31.29,Car01,23746.30,0.00
786.00,-0.32,90.00,4,gneE1_0,15660.78,0.00,30.65,Car01,23707.50,0.00
787.00,0.11,90.00,0,gneE1_0,15845.36,0.00,30.72,Car01,23892.08,0.00
787.00,0.13,90.00,1,gneE1_0,15806.88,0.00,30.65,Car01,23853.60,0.00
787.00,-0.40,90.00,2,gneE1_0,15768.61,0.00,30.55,Car01,23815.33,0.00
787.00,-0.35,90.00,3,gneE1_0,15730.52,0.00,30.94,Car01,23777.24,0.00
787.00,0.64,90.00,4,gneE1_0,15692.07,0.00,31.29,Car01,23738.79,0.00
788.00,0.31,90.00,0,gneE1_0,15876.39,0.00,31.03,Car01,23923.11,0.00
788.00,0.10,90.00,1,gneE1_0,15837.64,0.00,30.76,Car01,23884.36,0.00
788.00,0.12,90.00,2,gneE1_0,15799.28,0.00,30.67,Car01,23846.00,0.00
788.00,-0.39,90.00,3,gneE1_0,15761.07,0.00,30.55,Car01,23807.79,0.00
788.00,-0.36,90.00,4,gneE1_0,15723.01,0.00,30.94,Car01,23769.73,0.00
789.00,-0.16,90.00,0,gneE1_0,15907.27,0.00,30.88,Car01,23953.99,0.00
789.00,0.31,90.00,1,gneE1_0,15868.70,0.00,31.07,Car01,23915.42,0.00
789.00,0.10,90.00,2,gneE1_0,15830.05,0.00,30.77,Car01,23876.77,0.00
789.00,0.12,90.00,3,gneE1_0,15791.75,0.00,30.67,Car01,23838.47,0.00
789.00,-0.38,90.00,4,gneE1_0,15753.56,0.00,30.56,Car01,23800.28,0.00
790.00,-0.83,90.00,0,gneE1_0,15937.32,0.00,30.05,Car01,23984.04,0.00
790.00,-0.16,90.00,1,gneE1_0,15899.61,0.00,30.90,Car01,23946.33,0.00
790.00,0.31,90.00,2,gneE1_0,15861.13,0.00,31.08,Car01,23907.85,0.00
790.00,0.10,90.00,3,gneE1_0,15822.52,0.00,30.78,Car01,23869.24,0.00
790.00,0.12,90.00,4,gneE1_0,15784.24,0.00,30.68,Car01,23830.96,0.00
791.00,0.52,90.00,0,gneE1_0,15967.88,0.00,30.57,Car01,24014.60,0.00
791.00,-0.83,90.00,1,gneE1_0,15929.68,0.00,30.07,Car01,23976.40,0.00
791.00,-0.16,90.00,2,gneE1_0,15892.04,0.00,30.91,Car01,23938.76,0.00
791.00,0.31,90.00,3,gneE1_0,15853.61,0.00,31.08,Car01,23900.33,0.00
791.00,0.10,90.00,4,gneE1_0,15815.02,0.00,30.78,Car01,23861.74,0.00
792.00,0.11,90.00,0,gneE1_0,15998.57,0.00,30.68,Car01,24045.29,0.00
792.00,0.52,90.00,1,gneE1_0,15960.27,0.00,30.59,Car01,24006.99,0.00
792.00,-0.83,90.00,2,gneE1_0,15922.12,0.00,30.08,Car01,23968.84,0.00
792.00,-0.16,90.00,3,gneE1_0,15884.52,0.00,30.92,Car01,23931.24,0.00
792.00,0.31,90.00,4,gneE1_0,15846.10,0.00,31.08,Car01,23892.82,0.00
793.00,0.43,90.00,0,gneE1_0,16029.68,0.00,31.11,Car01,24076.40,0.00
793.00,-0.04,90.00,1,gneE1_0,15990.82,0.00,30.55,Car01,24037.54,0.00
793.00,0.51,90.00,2,gneE1_0,15952.72,0.00,30.60,Car01,23999.44,0.00
793.00,-0.83,90.00,3,gneE1_0,15914.61,0.00,30.08,Car01,23961.33,0.00
793.00,-0.16,90.00,4,gneE1_0,15877.02,0.00,30.92,Car01,23923.74,0.00
794.00,0.10,90.00,0,gneE1_0,16060.89,0.00,31.21,Car01,24107.61,0.00
794.00,0.60,90.00,1,gneE1_0,16021.96,0.00,31.15,Car01,24068.68,0.00
794.00,-0.16,90.00,2,gneE1_0,15983.15,0.00,30.43,Car01,24029.87,0.00
794.00,0.51,90.00,3,gneE1_0,15945.20,0.00,30.60,Car01,23991.92,0.00
794.00,-0.83,90.00,4,gneE1_0,15907.10,0.00,30.08,Car01,23953.82,0.00
795.00,-0.69,90.00,0,gneE1_0,16091.40,0.00,30.51,Car01,24138.12,0.00
795.00,-0.16,90.00,1,gneE1_0,16052.95,0.00,30.99,Car01,24099.67,0.00
795.00,0.74,90.00,2,gneE1_0,16014.32,0.00,31.17,Car01,24061.04,0.00
795.00,-0.24,90.00,3,gneE1_0,15975.56,0.00,30.36,Car01,24022.28,0.00
795.00,0.51,90.00,4,gneE1_0,15937.70,0.00,30.60,Car01,23984.42,0.00
796.00,-0.02,90.00,0,gneE3_0,28.31,0.00,30.49,Car01,24168.51,0.00
796.00,-0.42,90.00,1,gneE1_0,16083.53,0.00,30.57,Car01,24130.25,0.00
796.00,-0.34,90.00,2,gneE1_0,16045.15,0.00,30.83,Car01,24091.87,0.00
796.00,0.82,90.00,3,gneE1_0,16006.75,0.00,31.18,Car01,24053.47,0.00
796.00,-0.27,90.00,4,gneE1_0,15968.03,0.00,30.33,Car01,24014.75,0.00
797.00,0.23,90.00,0,gneE3_0,59.03,0.00,30.72,Car01,24199.23,0.00
797.00,-0.03,90.00,1,gneE3_0,20.49,0.00,30.54,Car01,24160.69,0.00
797.00,-0.21,90.00,2,gneE1_0,16075.77,0.00,30.62,Car01,24122.49,0.00
797.00,-0.41,90.00,3,gneE1_0,16037.52,0.00,30.78,Car01,24084.24,0.00
797.00,0.86,90.00,4,gneE1_0,15999.21,0.00,31.19,Car01,24045.93,0.00
798.00,-0.08,90.00,0,gneE3_0,89.68,0.00,30.65,Car01,24229.88,0.00
798.00,0.23,90.00,1,gneE3_0,51.26,0.00,30.77,Car01,24191.46,0.00
798.00,-0.04,90.00,2,gneE3_0,12.77,0.00,30.58,Car01,24152.97,0.00
798.00,-0.14,90.00,3,gneE1_0,16068.16,0.00,30.64,Car01,24114.88,0.00
798.00,-0.43,90.00,4,gneE1_0,16029.98,0.00,30.76,Car01,24076.70,0.00
799.00,-0.23,90.00,0,gneE3_0,120.10,0.00,30.42,Car01,24260.30,0.00
799.00,-0.08,90.00,1,gneE3_0,81.94,0.00,30.69,Car01,24222.14,0.00
799.00,0.22,90.00,2,gneE3_0,43.57,0.00,30.80,Car01,24183.77,0.00
799.00,-0.04,90.00,3,gneE3_0,5.17,0.00,30.59,Car01,24145.37,0.00
799.00,-0.12,90.00,4,gneE1_0,16060.62,0.00,30.64,Car01,24107.34,0.00
800.00,-0.07,90.00,0,gneE3_0,150.45,0.00,30.35,Car01,24290.65,0.00
800.00,-0.23,90.00,1,gneE3_0,112.39,0.00,30.45,Car01,24252.59,0.00
800.00,-0.09,90.00,2,gneE3_0,74.28,0.00,30.71,Car01,24214.48,0.00
800.00,0.22,90.00,3,gneE3_0,35.98,0.00,30.81,Car01,24176.18,0.00
800.00,-0.04,90.00,4,gneE1_0,16091.22,0.00,30.60,Car01,24137.94,0.00
801.00,-0.29,90.00,0,gneE3_0,180.51,0.00,30.07,Car01,24320.71,0.00
801.00,-0.07,90.00,1,gneE3_0,142.78,0.00,30.38,Car01,24282.98,0.00
801.00,-0.24,90.00,2,gneE3_0,104.75,0.00,30.48,Car01,24244.95,0.00
801.00,-0.09,90.00,3,gneE3_0,66.71,0.00,30.72,Car01,24206.91,0.00
801.00,0.22,90.00,4,gneE3_0,28.45,0.00,30.82,Car01,24168.65,0.00
802.00,0.38,90.00,0,gneE3_0,210.96,0.00,30.45,Car01,24351.16,0.00
802.00,-0.29,90.00,1,gneE3_0,172.86,0.00,30.09,Car01,24313.06,0.00
802.00,-0.08,90.00,2,gneE3_0,135.15,0.00,30.40,Car01,24275.35,0.00
802.00,-0.24,90.00,3,gneE3_0,97.19,0.00,30.49,Car01,24237.39,0.00
802.00,-0.09,90.00,4,gneE3_0,59.18,0.00,30.73,Car01,24199.38,0.00
803.00,0.81,90.00,0,gneE3_0,242.23,0.00,31.26,Car01,24382.43,0.00
803.00,0.38,90.00,1,gneE3_0,203.34,0.00,30.47,Car01,24343.54,0.00
803.00,-0.29,90.00,2,gneE3_0,165.26,0.00,30.11,Car01,24305.46,0.00
803.00,-0.08,90.00,3,gneE3_0,127.60,0.00,30.41,Car01,24267.80,0.00
803.00,-0.24,90.00,4,gneE3_0,89.67,0.00,30.49,Car01,24229.87,0.00
804.00,-0.89,90.00,0,gneE3_0,272.60,0.00,30.37,Car01,24412.80,0.00
804.00,0.81,90.00,1,gneE3_0,234.62,0.00,31.28,Car01,24374.82,0.00
804.00,0.38,90.00,2,gneE3_0,195.75,0.00,30.49,Car01,24335.95,0.00
804.00,-0.30,90.00,3,gneE3_0,157.72,0.00,30.11,Car01,24297.92,0.00
804.00,-0.08,90.00,4,gneE3_0,120.08,0.00,30.41,Car01,24260.28,0.00
805.00,0.40,90.00,0,gneE3_0,303.37,0.00,30.77,Car01,24443.57,0.00
805.00,-0.89,90.00,1,gneE3_0,265.00,0.00,30.39,Car01,24405.20,0.00
805.00,0.81,90.00,2,gneE3_0,227.04,0.00,31.29,Car01,24367.24,0.00
805.00,0.38,90.00,3,gneE3_0,188.21,0.00,30.49,Car01,24328.41,0.00
805.00,-0.30,90.00,4,gneE3_0,150.20,0.00,30.12,Car01,24290.40,0.00
806.00,0.11,90.00,0,gneE3_0,334.25,0.00,30.88,Car01,24474.45,0.00
806.00,0.40,90.00,1,gneE3_0,295.79,0.00,30.79,Car01,24435.99,0.00
806.00,-0.89,90.00,2,gneE3_0,257.44,0.00,30.40,Car01,24397.64,0.00
806.00,0.80,90.00,3,gneE3_0,219.50,0.00,31.29,Car01,24359.70,0.00
806.00,0.38,90.00,4,gneE3_0,180.69,0.00,30.49,Car01,24320.89,0.00
807.00,0.05,90.00,0,gneE3_0,365.17,0.00,30.92,Car01,24505.37,0.00
807.00,0.10,90.00,1,gneE3_0,326.68,0.00,30.89,Car01,24466.88,0.00
807.00,0.40,90.00,2,gneE3_0,288.23,0.00,30.80,Car01,24428.43,0.00
807.00,-0.89,90.00,3,gneE3_0,249.90,0.00,30.40,Car01,24390.10,0.00
807.00,0.80,90.00,4,gneE3_0,211.99,0.00,31.29,Car01,24352.19,0.00
808.00,-0.92,90.00,0,gneE3_0,395.17,0.00,30.00,Car01,24535.37,0.00
808.00,0.04,90.00,1,gneE3_0,357.61,0.00,30.93,Car01,24497.81,0.00
808.00,0.10,90.00,2,gneE3_0,319.13,0.00,30.90,Car01,24459.33,0.00
808.00,0.40,90.00,3,gneE3_0,280.70,0.00,30.80,Car01,24420.90,0.00
808.00,-0.89,90.00,4,gneE3_0,242.39,0.00,30.41,Car01,24382.59,0.00
809.00,0.10,90.00,0,gneE3_0,425.28,0.00,30.11,Car01,24565.48,0.00
809.00,-0.92,90.00,1,gneE3_0,387.62,0.00,30.01,Car01,24527.82,0.00
809.00,0.04,90.00,2,gneE3_0,350.07,0.00,30.94,Car01,24490.27,0.00
809.00,0.10,90.00,3,gneE3_0,311.61,0.00,30.90,Car01,24451.81,0.00
809.00,0.40,90.00,4,gneE3_0,273.19,0.00,30.80,Car01,24413.39,0.00
810.00,0.35,90.00,0,gneE3_0,455.73,0.00,30.45,Car01,24595.93,0.00
810.00,0.10,90.00,1,gneE3_0,417.74,0.00,30.11,Car01,24557.94,0.00
810.00,-0.92,90.00,2,gneE3_0,380.09,0.00,30.02,Car01,24520.29,0.00
810.00,0.04,90.00,3,gneE3_0,342.55,0.00,30.94,Car01,24482.75,0.00
810.00,0.10,90.00,4,gneE3_0,304.10,0.00,30.90,Car01,24444.30,0.00
811.00,-0.21,90.00,0,gneE3_0,485.97,0.00,30.24,Car01,24626.17,0.00
811.00,0.35,90.00,1,gneE3_0,448.20,0.00,30.46,Car01,24588.40,0.00
811.00,0.10,90.00,2,gneE3_0,410.21,0.00,30.12,Car01,24550.41,0.00
811.00,-0.93,90.00,3,gneE3_0,372.57,0.00,30.02,Car01,24512.77,0.00
811.00,0.04,90.00,4,gneE3_0,335.04,0.00,30.94,Car01,24475.24,0.00
812.00,0.43,90.00,0,gneE3_0,516.64,0.00,30.67,Car01,24656.84,0.00
812.00,-0.22,90.00,1,gneE3_0,478.44,0.00,30.24,Car01,24618.64,0.00
812.00,0.35,90.00,2,gneE3_0,440.67,0.00,30.46,Car01,24580.87,0.00
812.00,0.10,90.00,3,gneE3_0,402.69,0.00,30.12,Car01,24542.89,0.00
812.00,-0.93,90.00,4,gneE3_0,365.06,0.00,30.02,Car01,24505.26,0.00
813.00,0.05,90.00,0,gneE3_0,547.36,0.00,30.71,Car01,24687.56,0.00
813.00,0.43,90.00,1,gneE3_0,509.12,0.00,30.67,Car01,24649.32,0.00
813.00,-0.22,90.00,2,gneE3_0,470.92,0.00,30.25,Car01,24611.12,0.00
813.00,0.35,90.00,3,gneE3_0,433.16,0.00,30.47,Car01,24573.36,0.00
813.00,0.10,90.00,4,gneE3_0,395.18,0.00,30.12,Car01,24535.38,0.00
814.00,-0.19,90.00,0,gneE3_0,577.88,0.00,30.53,Car01,24718.08,0.00
814.00,0.04,90.00,1,gneE3_0,539.83,0.00,30.72,Car01,24680.03,0.00
814.00,0.43,90.00,2,gneE3_0,501.59,0.00,30.68,Car01,24641.79,0.00
814.00,-0.22,90.00,3,gneE3_0,463.41,0.00,30.25,Car01,24603.61,0.00
814.00,0.35,90.00,4,gneE3_0,425.65,0.00,30.47,Car01,24565.85,0.00
815.00,-0.02,90.00,0,gneE3_0,608.39,0.00,30.50,Car01,24748.59,0.00
815.00,-0.19,90.00,1,gneE3_0,570.36,0.00,30.53,Car01,24710.56,0.00
815.00,0.04,90.00,2,gneE3_0,532.32,0.00,30.72,Car01,24672.52,0.00
815.00,0.43,90.00,3,gneE3_0,494.08,0.00,30.68,Car01,24634.28,0.00
815.00,-0.22,90.00,4,gneE3_0,455.90,0.00,30.25,Car01,24596.10,0.00
816.00,0.30,90.00,0,gneE3_0,639.19,0.00,30.81,Car01,24779.39,0.00
816.00,-0.03,90.00,1,gneE3_0,600.87,0.00,30.50,Car01,24741.07,0.00
816.00,-0.19,90.00,2,gneE3_0,562.85,0.00,30.53,Car01,24703.05,0.00
816.00,0.04,90.00,3,gneE3_0,524.81,0.00,30.72,Car01,24665.01,0.00
816.00,0.43,90.00,4,gneE3_0,486.58,0.00,30.68,Car01,24626.78,0.00
817.00,-0.44,90.00,0,gneE3_0,669.56,0.00,30.37,Car01,24809.76,0.00
817.00,0.30,90.00,1,gneE3_0,631.68,0.00,30.81,Car01,24771.88,0.00
817.00,-0.03,90.00,2,gneE3_0,593.35,0.00,30.51,Car01,24733.55,0.00
817.00,-0.19,90.00,3,gneE3_0,555.34,0.00,30.53,Car01,24695.54,0.00
817.00,0.04,90.00,4,gneE3_0,517.30,0.00,30.72,Car01,24657.50,0.00
818.00,0.85,90.00,0,gneE3_0,700.77,0.00,31.21,Car01,24840.97,0.00
818.00,-0.44,90.00,1,gneE3_0,662.04,0.00,30.37,Car01,24802.24,0.00
818.00,0.30,90.00,2,gneE3_0,624.16,0.00,30.81,Car01,24764.36,0.00
818.00,-0.03,90.00,3,gneE3_0,585.85,0.00,30.51,Car01,24726.05,0.00
818.00,-0.19,90.00,4,gneE3_0,547.84,0.00,30.53,Car01,24688.04,0.00
819.00,-1.14,90.00,0,gneE3_0,730.84,0.00,30.07,Car01,24871.04,0.00
819.00,0.85,90.00,1,gneE3_0,693.26,0.00,31.21,Car01,24833.46,0.00
819.00,-0.44,90.00,2,gneE3_0,654.53,0.00,30.37,Car01,24794.73,0.00
819.00,0.30,90.00,3,gneE3_0,616.66,0.00,30.81,Car01,24756.86,0.00
819.00,-0.03,90.00,4,gneE3_0,578.35,0.00,30.51,Car01,24718.55,0.00
820.00,0.57,90.00,0,gneE3_0,761.48,0.00,30.64,Car01,24901.68,0.00
820.00,-1.14,90.00,1,gneE3_0,723.33,0.00,30.07,Car01,24863.53,0.00
820.00,0.85,90.00,2,gneE3_0,685.75,0.00,31.21,Car01,24825.95,0.00
820.00,-0.44,90.00,3,gneE3_0,647.03,0.00,30.37,Car01,24787.23,0.00
820.00,0.30,90.00,4,gneE3_0,609.16,0.00,30.81,Car01,24749.36,0.00
821.00,-0.56,90.00,0,gneE3_0,791.56,0.00,30.08,Car01,24931.76,0.00
821.00,0.57,90.00,1,gneE3_0,753.97,0.00,30.64,Car01,24894.17,0.00
821.00,-1.14,90.00,2,gneE3_0,715.82,0.00,30.07,Car01,24856.02,0.00
821.00,0.85,90.00,3,gneE3_0,678.24,0.00,31.22,Car01,24818.44,0.00
821.00,-0.44,90.00,4,gneE3_0,639.53,0.00,30.37,Car01,24779.73,0.00
822.00,0.50,90.00,0,gneE3_0,822.13,0.00,30.58,Car01,24962.33,0.00
822.00,-0.56,90.00,1,gneE3_0,784.05,0.00,30.08,Car01,24924.25,0.00
822.00,0.57,90.00,2,gneE3_0,746.46,0.00,30.64,Car01,24886.66,0.00
822.00,-1.14,90.00,3,gneE3_0,708.32,0.00,30.07,Car01,24848.52,0.00
822.00,0.85,90.00,4,gneE3_0,670.74,0.00,31.22,Car01,24810.94,0.00
823.00,0.34,90.00,0,gneE3_0,853.06,0.00,30.92,Car01,24993.26,0.00
823.00,0.50,90.00,1,gneE3_0,814.63,0.00,30.58,Car01,24954.83,0.00
823.00,-0.56,90.00,2,gneE3_0,776.54,0.00,30.08,Car01,24916.74,0.00
823.00,0.57,90.00,3,gneE3_0,738.96,0.00,30.64,Car01,24879.16,0.00
823.00,-1.14,90.00,4,gneE3_0,700.81,0.00,30.07,Car01,24841.01,0.00
824.00,-0.67,90.00,0,gneE3_0,883.31,0.00,30.26,Car01,25023.51,0.00
824.00,0.34,90.00,1,gneE3_0,845.55,0.00,30.92,Car01,24985.75,0.00
824.00,0.50,90.00,2,gneE3_0,807.12,0.00,30.58,Car01,24947.32,0.00
824.00,-0.56,90.00,3,gneE3_0,769.04,0.00,30.08,Car01,24909.24,0.00
824.00,0.57,90.00,4,gneE3_0,731.46,0.00,30.64,Car01,24871.66,0.00
825.00,0.80,90.00,0,gneE3_0,914.37,0.00,31.05,Car01,25054.57,0.00
825.00,-0.67,90.00,1,gneE3_0,875.81,0.00,30.26,Car01,25016.01,0.00
825.00,0.34,90.00,2,gneE3_0,838.05,0.00,30.92,Car01,24978.25,0.00
825.00,0.50,90.00,3,gneE3_0,799.62,0.00,30.58,Car01,24939.82,0.00
825.00,-0.56,90.00,4,gneE3_0,761.54,0.00,30.08,Car01,24901.74,0.00
826.00,-0.58,90.00,0,gneE3_0,944.84,0.00,30.48,Car01,25085.04,0.00
826.00,0.80,90.00,1,gneE3_0,906.86,0.00,31.05,Car01,25047.06,0.00
826.00,-0.67,90.00,2,gneE3_0,868.30,0.00,30.26,Car01,25008.50,0.00
826.00,0.34,90.00,3,gneE3_0,830.54,0.00,30.92,Car01,24970.74,0.00
826.00,0.50,90.00,4,gneE3_0,792.12,0.00,30.58,Car01,24932.32,0.00
827.00,-0.12,90.00,0,gneE3_0,975.19,0.00,30.35,Car01,25115.39,0.00
827.00,-0.58,90.00,1,gneE3_0,937.34,0.00,30.48,Car01,25077.54,0.00
827.00,0.80,90.00,2,gneE3_0,899.36,0.00,31.06,Car01,25039.56,0.00
827.00,-0.67,90.00,3,gneE3_0,860.80,0.00,30.26,Car01,25001.00,0.00
827.00,0.34,90.00,4,gneE3_0,823.04,0.00,30.92,Car01,24963.24,0.00
828.00,-0.06,90.00,0,gneE3_0,1005.48,0.00,30.29,Car01,25145.68,0.00
828.00,-0.12,90.00,1,gneE3_0,967.69,0.00,30.35,Car01,25107.89,0.00
828.00,-0.58,90.00,2,gneE3_0,929.83,0.00,30.48,Car01,25070.03,0.00
828.00,0.80,90.00,3,gneE3_0,891.86,0.00,31.06,Car01,25032.06,0.00
828.00,-0.67,90.00,4,gneE3_0,853.30,0.00,30.26,Car01,24993.50,0.00
829.00,0.39,90.00,0,gneE3_0,1036.16,0.00,30.68,Car01,25176.36,0.00
829.00,-0.06,90.00,1,gneE3_0,997.98,0.00,30.29,Car01,25138.18,0.00
829.00,-0.12,90.00,2,gneE3_0,960.19,0.00,30.35,Car01,25100.39,0.00
829.00,-0.58,90.00,3,gneE3_0,922.33,0.00,30.48,Car01,25062.53,0.00
829.00,0.80,90.00,4,gneE3_0,884.35,0.00,31.06,Car01,25024.55,0.00
830.00,0.23,90.00,0,gneE3_0,1067.07,0.00,30.91,Car01,25207.27,0.00
830.00,0.39,90.00,1,gneE3_0,1028.65,0.00,30.68,Car01,25168.85,0.00
830.00,-0.06,90.00,2,gneE3_0,990.47,0.00,30.29,Car01,25130.67,0.00
830.00,-0.12,90.00,3,gneE3_0,952.68,0.00,30.35,Car01,25092.88,0.00
830.00,-0.58,90.00,4,gneE3_0,914.83,0.00,30.48,Car01,25055.03,0.00
831.00,-0.44,90.00,0,gneE3_0,1097.54,0.00,30.47,Car01,25237.74,0.00
831.00,0.23,90.00,1,gneE3_0,1059.56,0.00,30.91,Car01,25199.76,0.00
831.00,0.39,90.00,2,gneE3_0,1021.15,0.00,30.68,Car01,25161.35,0.00
831.00,-0.06,90.00,3,gneE3_0,982.97,0.00,30.29,Car01,25123.17,0.00
831.00,-0.12,90.00,4,gneE3_0,945.18,0.00,30.35,Car01,25085.38,0.00
832.00,0.23,90.00,0,gneE3_0,1128.24,0.00,30.71,Car01,25268.44,0.00
832.00,-0.44,90.00,1,gneE3_0,1090.04,0.00,30.47,Car01,25230.24,0.00
832.00,0.23,90.00,2,gneE3_0,1052.06,0.00,30.91,Car01,25192.26,0.00
832.00,0.39,90.00,3,gneE3_0,1013.65,0.00,30.68,Car01,25153.85,0.00
832.00,-0.06,90.00,4,gneE3_0,975.47,0.00,30.29,Car01,25115.67,0.00
833.00,-0.55,90.00,0,gneE3_0,1158.40,0.00,30.16,Car01,25298.60,0.00
833.00,0.23,90.00,1,gneE3_0,1120.74,0.00,30.71,Car01,25260.94,0.00
833.00,-0.44,90.00,2,gneE3_0,1082.53,0.00,30.47,Car01,25222.73,0.00
833.00,0.23,90.00,3,gneE3_0,1044.56,0.00,30.91,Car01,25184.76,0.00
833.00,0.39,90.00,4,gneE3_0,1006.15,0.00,30.68,Car01,25146.35,0.00
834.00,0.51,90.00,0,gneE3_0,1189.06,0.00,30.66,Car01,25329.26,0.00
834.00,-0.55,90.00,1,gneE3_0,1150.90,0.00,30.16,Car01,25291.10,0.00
834.00,0.23,90.00,2,gneE3_0,1113.24,0.00,30.71,Car01,25253.44,0.00
834.00,-0.44,90.00,3,gneE3_0,1075.03,0.00,30.47,Car01,25215.23,0.00
834.00,0.23,90.00,4,gneE3_0,1037.06,0.00,30.91,Car01,25177.26,0.00
835.00,-0.65,90.00,0,gneE3_0,1219.07,0.00,30.01,Car01,25359.27,0.00
835.00,0.51,90.00,1,gneE3_0,1181.56,0.00,30.66,Car01,25321.76,0.00
835.00,-0.55,90.00,2,gneE3_0,1143.40,0.00,30.16,Car01,25283.60,0.00
835.00,0.23,90.00,3,gneE3_0,1105.74,0.00,30.71,Car01,25245.94,0.00
835.00,-0.44,90.00,4,gneE3_0,1067.53,0.00,30.47,Car01,25207.73,0.00
836.00,0.18,90.00,0,gneE3_0,1249.26,0.00,30.19,Car01,25389.46,0.00
836.00,-0.65,90.00,1,gneE3_0,1211.57,0.00,30.01,Car01,25351.77,0.00
836.00,0.51,90.00,2,gneE3_0,1174.06,0.00,30.66,Car01,25314.26,0.00
836.00,-0.55,90.00,3,gneE3_0,1135.89,0.00,30.16,Car01,25276.09,0.00
836.00,0.23,90.00,4,gneE3_0,1098.24,0.00,30.71,Car01,25238.44,0.00
837.00,0.77,90.00,0,gneE3_0,1280.22,0.00,30.96,Car01,25420.42,0.00
837.00,0.18,90.00,1,gneE3_0,1241.76,0.00,30.19,Car01,25381.96,0.00
837.00,-0.65,90.00,2,gneE3_0,1204.07,0.00,30.01,Car01,25344.27,0.00
837.00,0.51,90.00,3,gneE3_0,1166.56,0.00,30.66,Car01,25306.76,0.00
837.00,-0.55,90.00,4,gneE3_0,1128.39,0.00,30.16,Car01,25268.59,0.00
838.00,-0.62,90.00,0,gneE3_0,1310.55,0.00,30.33,Car01,25450.75,0.00
838.00,0.77,90.00,1,gneE3_0,1272.72,0.00,30.96,Car01,25412.92,0.00
838.00,0.18,90.00,2,gneE3_0,1234.26,0.00,30.19,Car01,25374.46,0.00
838.00,-0.65,90.00,3,gneE3_0,1196.57,0.00,30.01,Car01,25336.77,0.00
838.00,0.51,90.00,4,gneE3_0,1159.06,0.00,30.66,Car01,25299.26,0.00
839.00,-0.17,90.00,0,gneE3_0,1340.71,0.00,30.16,Car01,25480.91,0.00
839.00,-0.63,90.00,1,gneE3_0,1303.05,0.00,30.33,Car01,25443.25,0.00
839.00,0.77,90.00,2,gneE3_0,1265.22,0.00,30.96,Car01,25405.42,0.00
839.00,0.18,90.00,3,gneE3_0,1226.76,0.00,30.19,Car01,25366.96,0.00
839.00,-0.65,90.00,4,gneE3_0,1189.07,0.00,30.01,Car01,25329.27,0.00
840.00,0.65,90.00,0,gneE3_0,1371.53,0.00,30.82,Car01,25511.73,0.00
840.00,-0.17,90.00,1,gneE3_0,1333.21,0.00,30.16,Car01,25473.41,0.00
840.00,-0.63,90.00,2,gneE3_0,1295.55,0.00,30.33,Car01,25435.75,0.00
840.00,0.77,90.00,3,gneE3_0,1257.71,0.00,30.96,Car01,25397.91,0.00
840.00,0.18,90.00,4,gneE3_0,1219.26,0.00,30.19,Car01,25359.46,0.00
841.00,0.21,90.00,0,gneE3_0,1402.55,0.00,31.02,Car01,25542.75,0.00
841.00,0.65,90.00,1,gneE3_0,1364.03,0.00,30.82,Car01,25504.23,0.00
841.00,-0.17,90.00,2,gneE3_0,1325.71,0.00,30.16,Car01,25465.91,0.00
841.00,-0.63,90.00,3,gneE3_0,1288.05,0.00,30.33,Car01,25428.25,0.00
841.00,0.77,90.00,4,gneE3_0,1250.21,0.00,30.96,Car01,25390.41,0.00
842.00,-0.05,90.00,0,gneE3_0,1433.53,0.00,30.98,Car01,25573.73,0.00
842.00,-0.08,90.00,1,gneE3_0,1394.76,0.00,30.73,Car01,25534.96,0.00
842.00,0.65,90.00,2,gneE3_0,1356.53,0.00,30.82,Car01,25496.73,0.00
842.00,-0.17,90.00,3,gneE3_0,1318.21,0.00,30.16,Car01,25458.41,0.00
842.00,-0.63,90.00,4,gneE3_0,1280.55,0.00,30.33,Car01,25420.75,0.00
843.00,-0.88,90.00,0,gneE3_0,1463.63,0.00,30.10,Car01,25603.83,0.00
843.00,0.28,90.00,1,gneE3_0,1425.78,0.00,31.02,Car01,25565.98,0.00
843.00,-0.27,90.00,2,gneE3_0,1387.07,0.00,30.54,Car01,25527.27,0.00
843.00,0.65,90.00,3,gneE3_0,1349.03,0.00,30.82,Car01,25489.23,0.00
