data_timestep,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,vehicle_angle,vehicle_eclass,vehicle_electricity,vehicle_fuel,vehicle_id,vehicle_lane,vehicle_noise,vehicle_pos,vehicle_route,vehicle_speed,vehicle_type,vehicle_waiting,vehicle_x,vehicle_y,edge_id,edge_traveltime,lane_CO,lane_CO2,lane_HC,lane_NOx,lane_PMx,lane_electricity,lane_fuel,lane_id,lane_maxspeed,lane_meanspeed,lane_noise,lane_occupancy,lane_vehicle_count
15.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
15.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
16.00,415.44,22437.83,2.45,9.82,0.56,90.00,HBEFA3/PC_G_EU4,0.00,7156.53,0,gneE0_0,79.52,253.18,route01,29.58,Car01,0.00,253.18,0.00,,,,,,,,,,,,,,,
16.00,333.75,19336.61,2.00,8.43,0.47,90.00,HBEFA3/PC_G_EU4,0.00,6167.39,1,gneE0_0,77.83,181.77,route01,26.48,Car01,0.00,181.77,0.00,,,,,,,,,,,,,,,
16.00,141.65,10545.11,0.90,4.43,0.22,90.00,HBEFA3/PC_G_EU4,0.00,3363.36,2,gneE0_0,72.11,115.24,route01,19.82,Car01,0.00,115.24,0.00,,,,,,,,,,,,,,,
16.00,114.95,8116.75,0.72,3.44,0.16,90.00,HBEFA3/PC_G_EU4,0.00,2588.84,3,gneE0_0,69.52,60.37,route01,13.57,Car01,0.00,60.37,0.00,,,,,,,,,,,,,,,
16.00,115.14,5666.08,0.66,2.43,0.11,90.00,HBEFA3/PC_G_EU4,0.00,1807.22,4,gneE0_0,67.04,25.25,route01,7.78,Car01,0.00,25.25,0.00,,,,,,,,,,,,,,,
16.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
16.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
16.00,,,,,,,,,,,,,,,,,,,,gneE0,413.82,1120.92,66102.38,6.74,28.55,1.53,0.00,21083.34,gneE0_0,33.53,19.45,82.56,0.00,5
16.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
16.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
17.00,224.50,12851.22,1.35,5.28,0.31,90.00,HBEFA3/PC_G_EU4,0.00,4098.91,0,gneE0_0,75.85,283.63,route01,30.45,Car01,0.00,283.63,0.00,,,,,,,,,,,,,,,
17.00,448.37,24240.48,2.65,10.69,0.60,90.00,HBEFA3/PC_G_EU4,0.00,7731.48,1,gneE0_0,80.40,210.74,route01,28.96,Car01,0.00,210.74,0.00,,,,,,,,,,,,,,,
17.00,152.87,11126.09,0.97,4.67,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3548.66,2,gneE0_0,72.72,136.45,route01,21.22,Car01,0.00,136.45,0.00,,,,,,,,,,,,,,,
17.00,209.76,13378.52,1.28,5.86,0.30,90.00,HBEFA3/PC_G_EU4,0.00,4267.07,3,gneE0_0,74.46,76.50,route01,16.13,Car01,0.00,76.50,0.00,,,,,,,,,,,,,,,
17.00,109.08,6222.80,0.64,2.65,0.12,90.00,HBEFA3/PC_G_EU4,0.00,1984.78,4,gneE0_0,67.50,34.70,route01,9.46,Car01,0.00,34.70,0.00,,,,,,,,,,,,,,,
17.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
17.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
17.00,,,,,,,,,,,,,,,,,,,,gneE0,378.77,1144.57,67819.11,6.89,29.15,1.58,0.00,21630.89,gneE0_0,33.53,21.24,83.01,0.00,5
17.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
17.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
18.00,146.75,8937.47,0.90,3.43,0.21,90.00,HBEFA3/PC_G_EU4,0.00,2850.63,0,gneE0_0,74.89,314.44,route01,30.81,Car01,0.00,314.44,0.00,,,,,,,,,,,,,,,
18.00,258.11,14618.35,1.54,6.12,0.36,90.00,HBEFA3/PC_G_EU4,0.00,4662.53,1,gneE0_0,76.34,240.82,route01,30.09,Car01,0.00,240.82,0.00,,,,,,,,,,,,,,,
18.00,323.10,19263.71,1.95,8.46,0.46,90.00,HBEFA3/PC_G_EU4,0.00,6144.14,2,gneE0_0,77.81,160.15,route01,23.69,Car01,0.00,160.15,0.00,,,,,,,,,,,,,,,
18.00,226.21,14550.44,1.39,6.35,0.33,90.00,HBEFA3/PC_G_EU4,0.00,4640.85,3,gneE0_0,75.00,95.04,route01,18.54,Car01,0.00,95.04,0.00,,,,,,,,,,,,,,,
18.00,106.02,6784.78,0.64,2.87,0.13,90.00,HBEFA3/PC_G_EU4,0.00,2164.02,4,gneE0_0,68.06,45.77,route01,11.06,Car01,0.00,45.77,0.00,,,,,,,,,,,,,,,
18.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
18.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
18.00,,,,,,,,,,,,,,,,,,,,gneE0,352.34,1060.19,64154.74,6.42,27.23,1.49,0.00,20462.16,gneE0_0,33.53,22.84,82.36,0.00,5
18.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
18.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
19.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,gneE0_0,73.17,344.61,route01,30.17,Car01,0.00,344.61,0.00,,,,,,,,,,,,,,,
19.00,109.58,7336.92,0.69,2.68,0.17,90.00,HBEFA3/PC_G_EU4,0.00,2340.14,1,gneE0_0,74.32,271.09,route01,30.27,Car01,0.00,271.09,0.00,,,,,,,,,,,,,,,
19.00,255.02,15721.28,1.55,6.75,0.37,90.00,HBEFA3/PC_G_EU4,0.00,5014.29,2,gneE0_0,75.86,185.55,route01,25.40,Car01,0.00,185.55,0.00,,,,,,,,,,,,,,,
19.00,151.17,11018.75,0.96,4.65,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3514.43,3,gneE0_0,72.45,115.09,route01,20.04,Car01,0.00,115.09,0.00,,,,,,,,,,,,,,,
19.00,175.98,11074.66,1.07,4.83,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3532.26,4,gneE0_0,72.84,59.31,route01,13.55,Car01,0.00,59.31,0.00,,,,,,,,,,,,,,,
19.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
19.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
19.00,,,,,,,,,,,,,,,,,,,,gneE0,336.89,691.75,45151.62,4.27,18.91,1.02,0.00,14401.12,gneE0_0,33.53,23.89,80.90,0.00,5
19.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
19.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
20.00,148.77,9130.62,0.91,3.52,0.22,90.00,HBEFA3/PC_G_EU4,0.00,2912.24,0,gneE0_0,74.84,375.17,route01,30.56,Car01,0.00,375.17,0.00,,,,,,,,,,,,,,,
20.00,72.22,5538.04,0.47,1.83,0.12,90.00,HBEFA3/PC_G_EU4,0.00,1766.39,1,gneE0_0,73.93,301.32,route01,30.23,Car01,0.00,301.32,0.00,,,,,,,,,,,,,,,
20.00,329.60,18927.30,1.97,8.22,0.46,90.00,HBEFA3/PC_G_EU4,0.00,6036.85,2,gneE0_0,77.68,212.91,route01,27.36,Car01,0.00,212.91,0.00,,,,,,,,,,,,,,,
20.00,167.91,11854.02,1.06,5.01,0.26,90.00,HBEFA3/PC_G_EU4,0.00,3780.83,3,gneE0_0,73.20,136.62,route01,21.54,Car01,0.00,136.62,0.00,,,,,,,,,,,,,,,
20.00,131.95,9412.27,0.83,4.01,0.20,90.00,HBEFA3/PC_G_EU4,0.00,3002.04,4,gneE0_0,70.79,74.60,route01,15.29,Car01,0.00,74.60,0.00,,,,,,,,,,,,,,,
20.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
20.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
20.00,,,,,,,,,,,,,,,,,,,,gneE0,321.94,850.45,54862.24,5.24,22.59,1.25,0.00,17498.35,gneE0_0,33.53,24.99,81.66,0.00,5
20.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
20.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
21.00,9.78,2537.23,0.11,0.42,0.04,90.00,HBEFA3/PC_G_EU4,0.00,809.29,0,gneE0_0,73.39,405.31,route01,30.14,Car01,0.00,405.31,0.00,,,,,,,,,,,,,,,
21.00,40.15,4060.92,0.29,1.14,0.08,90.00,HBEFA3/PC_G_EU4,0.00,1295.27,1,gneE0_0,73.57,331.32,route01,30.00,Car01,0.00,331.32,0.00,,,,,,,,,,,,,,,
21.00,403.82,21907.06,2.39,9.57,0.54,90.00,HBEFA3/PC_G_EU4,0.00,6987.24,2,gneE0_0,79.27,242.40,route01,29.48,Car01,0.00,242.40,0.00,,,,,,,,,,,,,,,
21.00,251.72,15817.75,1.54,6.84,0.37,90.00,HBEFA3/PC_G_EU4,0.00,5045.06,3,gneE0_0,75.72,160.10,route01,23.48,Car01,0.00,160.10,0.00,,,,,,,,,,,,,,,
21.00,223.19,14310.18,1.37,6.26,0.32,90.00,HBEFA3/PC_G_EU4,0.00,4564.22,4,gneE0_0,74.93,92.37,route01,17.77,Car01,0.00,92.37,0.00,,,,,,,,,,,,,,,
21.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
21.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
21.00,,,,,,,,,,,,,,,,,,,,gneE0,307.41,928.67,58633.14,5.70,24.23,1.36,0.00,18701.07,gneE0_0,33.53,26.18,82.96,0.00,5
21.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
21.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
22.00,204.84,11744.93,1.23,4.75,0.29,90.00,HBEFA3/PC_G_EU4,0.00,3746.06,0,gneE0_0,75.64,436.15,route01,30.84,Car01,0.00,436.15,0.00,,,,,,,,,,,,,,,
22.00,147.42,9123.50,0.90,3.52,0.21,90.00,HBEFA3/PC_G_EU4,0.00,2909.96,1,gneE0_0,74.79,361.73,route01,30.41,Car01,0.00,361.73,0.00,,,,,,,,,,,,,,,
22.00,285.26,15709.99,1.70,6.62,0.39,90.00,HBEFA3/PC_G_EU4,0.00,5010.71,2,gneE0_0,76.87,273.09,route01,30.69,Car01,0.00,273.09,0.00,,,,,,,,,,,,,,,
22.00,298.35,17809.30,1.80,7.73,0.42,90.00,HBEFA3/PC_G_EU4,0.00,5680.26,3,gneE0_0,76.96,185.60,route01,25.50,Car01,0.00,185.60,0.00,,,,,,,,,,,,,,,
22.00,142.33,10542.07,0.91,4.44,0.22,90.00,HBEFA3/PC_G_EU4,0.00,3362.39,4,gneE0_0,72.01,111.64,route01,19.27,Car01,0.00,111.64,0.00,,,,,,,,,,,,,,,
22.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
22.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
22.00,,,,,,,,,,,,,,,,,,,,gneE0,294.31,1078.19,64929.79,6.54,27.07,1.54,0.00,20709.38,gneE0_0,33.53,27.34,82.58,0.00,5
22.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
22.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
23.00,127.50,7903.13,0.78,2.93,0.19,90.00,HBEFA3/PC_G_EU4,0.00,2520.73,0,gneE0_0,74.74,467.21,route01,31.06,Car01,0.00,467.21,0.00,,,,,,,,,,,,,,,
23.00,107.51,7130.85,0.67,2.58,0.16,90.00,HBEFA3/PC_G_EU4,0.00,2274.41,1,gneE0_0,74.38,392.28,route01,30.55,Car01,0.00,392.28,0.00,,,,,,,,,,,,,,,
23.00,35.89,3705.18,0.26,0.97,0.07,90.00,HBEFA3/PC_G_EU4,0.00,1181.81,2,gneE0_0,73.69,303.50,route01,30.41,Car01,0.00,303.50,0.00,,,,,,,,,,,,,,,
23.00,387.84,21646.64,2.31,9.49,0.53,90.00,HBEFA3/PC_G_EU4,0.00,6904.18,3,gneE0_0,79.07,213.39,route01,27.78,Car01,0.00,213.39,0.00,,,,,,,,,,,,,,,
23.00,268.53,16739.84,1.64,7.31,0.39,90.00,HBEFA3/PC_G_EU4,0.00,5339.15,4,gneE0_0,76.30,133.25,route01,21.62,Car01,0.00,133.25,0.00,,,,,,,,,,,,,,,
23.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
23.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
23.00,,,,,,,,,,,,,,,,,,,,gneE0,284.50,927.27,57125.64,5.66,23.28,1.34,0.00,18220.28,gneE0_0,33.53,28.28,83.10,0.00,5
23.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
23.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
24.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,gneE0_0,73.31,497.64,route01,30.43,Car01,0.00,497.64,0.00,,,,,,,,,,,,,,,
24.00,36.23,3769.97,0.26,1.00,0.07,90.00,HBEFA3/PC_G_EU4,0.00,1202.47,1,gneE0_0,73.64,422.56,route01,30.28,Car01,0.00,422.56,0.00,,,,,,,,,,,,,,,
24.00,32.09,3625.24,0.24,0.93,0.07,90.00,HBEFA3/PC_G_EU4,0.00,1156.31,2,gneE0_0,73.55,333.62,route01,30.13,Car01,0.00,333.62,0.00,,,,,,,,,,,,,,,
24.00,295.81,16737.65,1.77,7.14,0.41,90.00,HBEFA3/PC_G_EU4,0.00,5338.47,3,gneE0_0,76.96,242.64,route01,29.25,Car01,0.00,242.64,0.00,,,,,,,,,,,,,,,
24.00,247.44,15605.82,1.51,6.73,0.36,90.00,HBEFA3/PC_G_EU4,0.00,4977.46,4,gneE0_0,75.60,156.78,route01,23.52,Car01,0.00,156.78,0.00,,,,,,,,,,,,,,,
24.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
24.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
24.00,,,,,,,,,,,,,,,,,,,,gneE0,280.15,611.58,39738.69,3.79,15.81,0.92,0.00,12674.71,gneE0_0,33.53,28.72,81.85,0.00,5
24.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
24.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
25.00,18.57,2990.22,0.16,0.64,0.05,90.00,HBEFA3/PC_G_EU4,0.00,953.77,0,gneE0_0,73.43,527.70,route01,30.07,Car01,0.00,527.70,0.00,,,,,,,,,,,,,,,
25.00,35.31,3817.79,0.26,1.03,0.07,90.00,HBEFA3/PC_G_EU4,0.00,1217.72,1,gneE0_0,73.54,452.59,route01,30.03,Car01,0.00,452.59,0.00,,,,,,,,,,,,,,,
25.00,74.05,5670.65,0.48,1.90,0.12,90.00,HBEFA3/PC_G_EU4,0.00,1808.69,2,gneE0_0,73.91,363.73,route01,30.11,Car01,0.00,363.73,0.00,,,,,,,,,,,,,,,
25.00,228.55,13148.66,1.37,5.43,0.32,90.00,HBEFA3/PC_G_EU4,0.00,4193.78,3,gneE0_0,75.87,272.82,route01,30.18,Car01,0.00,272.82,0.00,,,,,,,,,,,,,,,
25.00,326.31,19128.88,1.96,8.35,0.46,90.00,HBEFA3/PC_G_EU4,0.00,6101.14,4,gneE0_0,77.69,182.49,route01,25.71,Car01,0.00,182.49,0.00,,,,,,,,,,,,,,,
25.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
25.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
25.00,,,,,,,,,,,,,,,,,,,,gneE0,275.40,682.78,44756.20,4.25,17.34,1.03,0.00,14275.09,gneE0_0,33.53,29.22,82.22,0.00,5
25.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
25.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
26.00,106.15,7183.38,0.67,2.61,0.16,90.00,HBEFA3/PC_G_EU4,0.00,2291.17,0,gneE0_0,74.27,557.94,route01,30.23,Car01,0.00,557.94,0.00,,,,,,,,,,,,,,,
26.00,213.52,12187.38,1.28,4.96,0.30,90.00,HBEFA3/PC_G_EU4,0.00,3887.18,1,gneE0_0,75.75,483.38,route01,30.79,Car01,0.00,483.38,0.00,,,,,,,,,,,,,,,
26.00,169.60,10119.26,1.03,3.99,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3227.56,2,gneE0_0,75.12,394.35,route01,30.62,Car01,0.00,394.35,0.00,,,,,,,,,,,,,,,
26.00,50.28,4548.08,0.35,1.37,0.09,90.00,HBEFA3/PC_G_EU4,0.00,1450.64,3,gneE0_0,73.66,302.83,route01,30.02,Car01,0.00,302.83,0.00,,,,,,,,,,,,,,,
26.00,433.51,23741.47,2.57,10.47,0.59,90.00,HBEFA3/PC_G_EU4,0.00,7572.32,4,gneE0_0,80.15,210.72,route01,28.23,Car01,0.00,210.72,0.00,,,,,,,,,,,,,,,
26.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
26.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
26.00,,,,,,,,,,,,,,,,,,,,gneE0,268.42,973.05,57779.57,5.90,23.40,1.38,0.00,18428.87,gneE0_0,33.53,29.98,83.50,0.00,5
26.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
26.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
27.00,89.77,6366.01,0.57,2.22,0.14,90.00,HBEFA3/PC_G_EU4,0.00,2030.47,0,gneE0_0,74.12,588.23,route01,30.29,Car01,0.00,588.23,0.00,,,,,,,,,,,,,,,
27.00,23.65,3102.88,0.19,0.68,0.06,90.00,HBEFA3/PC_G_EU4,0.00,989.71,1,gneE0_0,73.60,513.81,route01,30.43,Car01,0.00,513.81,0.00,,,,,,,,,,,,,,,
27.00,66.55,5153.33,0.44,1.65,0.11,90.00,HBEFA3/PC_G_EU4,0.00,1643.69,2,gneE0_0,73.98,424.87,route01,30.52,Car01,0.00,424.87,0.00,,,,,,,,,,,,,,,
27.00,108.48,7308.59,0.68,2.67,0.17,90.00,HBEFA3/PC_G_EU4,0.00,2331.10,3,gneE0_0,74.28,333.04,route01,30.20,Car01,0.00,333.04,0.00,,,,,,,,,,,,,,,
27.00,497.02,25985.52,2.92,11.47,0.66,90.00,HBEFA3/PC_G_EU4,0.00,8288.06,4,gneE0_0,81.24,241.43,route01,30.72,Car01,0.00,241.43,0.00,,,,,,,,,,,,,,,
27.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
27.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
27.00,,,,,,,,,,,,,,,,,,,,gneE0,264.42,785.47,47916.33,4.80,18.70,1.13,0.00,15283.03,gneE0_0,33.53,30.43,83.68,0.00,5
27.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
27.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
28.00,198.49,11395.50,1.19,4.58,0.28,90.00,HBEFA3/PC_G_EU4,0.00,3634.61,0,gneE0_0,75.57,619.18,route01,30.95,Car01,0.00,619.18,0.00,,,,,,,,,,,,,,,
28.00,221.47,12412.49,1.32,5.06,0.30,90.00,HBEFA3/PC_G_EU4,0.00,3958.98,1,gneE0_0,75.94,545.00,route01,31.19,Car01,0.00,545.00,0.00,,,,,,,,,,,,,,,
28.00,148.36,8988.14,0.91,3.45,0.21,90.00,HBEFA3/PC_G_EU4,0.00,2866.79,2,gneE0_0,74.92,455.75,route01,30.88,Car01,0.00,455.75,0.00,,,,,,,,,,,,,,,
28.00,199.43,11471.81,1.20,4.62,0.28,90.00,HBEFA3/PC_G_EU4,0.00,3658.95,3,gneE0_0,75.57,363.90,route01,30.87,Car01,0.00,363.90,0.00,,,,,,,,,,,,,,,
28.00,164.68,9673.08,1.00,3.77,0.23,90.00,HBEFA3/PC_G_EU4,0.00,3085.26,4,gneE0_0,75.19,272.58,route01,31.15,Car01,0.00,272.58,0.00,,,,,,,,,,,,,,,
28.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
28.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
28.00,,,,,,,,,,,,,,,,,,,,gneE0,259.52,932.42,53941.02,5.62,21.48,1.30,0.00,17204.60,gneE0_0,33.53,31.01,82.44,0.00,5
28.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
28.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
29.00,119.49,7493.65,0.74,2.74,0.18,90.00,HBEFA3/PC_G_EU4,0.00,2390.13,0,gneE0_0,74.67,650.28,route01,31.11,Car01,0.00,650.28,0.00,,,,,,,,,,,,,,,
29.00,84.12,5762.99,0.53,1.92,0.13,90.00,HBEFA3/PC_G_EU4,0.00,1838.14,1,gneE0_0,74.34,576.14,route01,31.14,Car01,0.00,576.14,0.00,,,,,,,,,,,,,,,
29.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,gneE0_0,73.35,486.08,route01,30.33,Car01,0.00,486.08,0.00,,,,,,,,,,,,,,,
29.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,3,gneE0_0,73.40,394.26,route01,30.36,Car01,0.00,394.26,0.00,,,,,,,,,,,,,,,
29.00,76.62,5432.55,0.49,1.77,0.12,90.00,HBEFA3/PC_G_EU4,0.00,1732.75,4,gneE0_0,74.25,303.63,route01,31.06,Car01,0.00,303.63,0.00,,,,,,,,,,,,,,,
29.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
